SEASON,TEAM_ID,TEAM_NAME,GP,W,L,FG3M,FG3A,FG3_PCT,PTS,THREES_PER_GAME,THREES_ATT_PER_GAME,POINTS_FROM_3,PERCENT_POINTS_3
2018-19,1610612764,Washington Wizards,82,32,50,930,2731,0.341,9350,11.341463414634147,33.30487804878049,2790,0.2983957219251337
2019-20,1610612737,Atlanta Hawks,67,20,47,805,2416,0.333,7488,12.014925373134329,36.059701492537314,2415,0.32251602564102566
2019-20,1610612738,Boston Celtics,72,48,24,905,2487,0.364,8183,12.569444444444445,34.541666666666664,2715,0.33178540877428814
2019-20,1610612751,Brooklyn Nets,72,35,37,941,2746,0.343,8048,13.069444444444445,38.138888888888886,2823,0.3507703777335984
2019-20,1610612766,Charlotte Hornets,65,23,42,785,2231,0.352,6687,12.076923076923077,34.323076923076925,2355,0.3521758636159713
2019-20,1610612741,Chicago Bulls,65,22,43,793,2282,0.348,6945,12.2,35.10769230769231,2379,0.34254859611231103
2019-20,1610612739,Cleveland Cavaliers,65,19,46,727,2070,0.351,6948,11.184615384615384,31.846153846153847,2181,0.31390328151986185
2019-20,1610612742,Dallas Mavericks,75,43,32,1136,3095,0.367,8776,15.146666666666667,41.266666666666666,3408,0.38833181403828626
2019-20,1610612743,Denver Nuggets,73,46,27,801,2234,0.359,8124,10.972602739726028,30.602739726027398,2403,0.29579025110782864
2019-20,1610612765,Detroit Pistons,66,20,46,791,2157,0.367,7078,11.984848484848484,32.68181818181818,2373,0.33526419892625037
2019-20,1610612744,Golden State Warriors,65,15,50,678,2032,0.334,6912,10.430769230769231,31.26153846153846,2034,0.2942708333333333
2019-20,1610612745,Houston Rockets,72,44,28,1126,3261,0.345,8482,15.63888888888889,45.291666666666664,3378,0.3982551285074275
2019-20,1610612754,Indiana Pacers,73,45,28,743,2046,0.363,7989,10.178082191780822,28.027397260273972,2229,0.2790086368757041
2019-20,1610612746,LA Clippers,72,49,23,895,2410,0.371,8377,12.430555555555555,33.47222222222222,2685,0.3205204727229318
2019-20,1610612747,Los Angeles Lakers,71,52,19,782,2242,0.349,8054,11.014084507042254,31.577464788732396,2346,0.29128383411969205
2019-20,1610612763,Memphis Grizzlies,73,34,39,798,2297,0.347,8222,10.931506849315069,31.465753424657535,2394,0.2911700316224763
2019-20,1610612748,Miami Heat,73,44,29,979,2584,0.379,8179,13.41095890410959,35.397260273972606,2937,0.3590903533439296
2019-20,1610612749,Milwaukee Bucks,73,56,17,1007,2840,0.355,8663,13.794520547945206,38.9041095890411,3021,0.34872446034860904
2019-20,1610612750,Minnesota Timberwolves,64,19,45,853,2540,0.336,7248,13.328125,39.6875,2559,0.3530629139072848
2019-20,1610612740,New Orleans Pelicans,72,30,42,982,2656,0.37,8341,13.63888888888889,36.888888888888886,2946,0.3531950605442992
2019-20,1610612752,New York Knicks,66,21,45,631,1872,0.337,6983,9.56060606060606,28.363636363636363,1893,0.27108692539023344
2019-20,1610612760,Oklahoma City Thunder,72,44,28,770,2171,0.355,7950,10.694444444444445,30.15277777777778,2310,0.29056603773584905
2019-20,1610612753,Orlando Magic,73,33,40,807,2354,0.343,7831,11.054794520547945,32.24657534246575,2421,0.30915591878431875
2019-20,1610612755,Philadelphia 76ers,73,43,30,848,2307,0.368,8084,11.616438356164384,31.602739726027398,2544,0.31469569520039586
2019-20,1610612756,Phoenix Suns,73,34,39,831,2320,0.358,8294,11.383561643835616,31.78082191780822,2493,0.30057873161321436
2019-20,1610612757,Portland Trail Blazers,74,35,39,952,2525,0.377,8508,12.864864864864865,34.12162162162162,2856,0.33568406205923834
2019-20,1610612758,Sacramento Kings,72,31,41,914,2511,0.364,7927,12.694444444444445,34.875,2742,0.345906395862243
2019-20,1610612759,San Antonio Spurs,71,32,39,760,2021,0.376,8098,10.704225352112676,28.464788732394368,2280,0.28155100024697455
2019-20,1610612761,Toronto Raptors,72,53,19,995,2663,0.374,8118,13.819444444444445,36.986111111111114,2985,0.3677014042867701
2019-20,1610612762,Utah Jazz,72,44,28,963,2537,0.38,8013,13.375,35.236111111111114,2889,0.36053912392362414
2019-20,1610612764,Washington Wizards,72,25,47,864,2345,0.368,8238,12.0,32.56944444444444,2592,0.314639475600874
2020-21,1610612737,Atlanta Hawks,72,41,31,895,2402,0.373,8186,12.430555555555555,33.361111111111114,2685,0.32799902272172
2020-21,1610612738,Boston Celtics,72,36,36,979,2618,0.374,8109,13.597222222222221,36.361111111111114,2937,0.3621901590825009
2020-21,1610612751,Brooklyn Nets,72,48,24,1020,2600,0.392,8537,14.166666666666666,36.111111111111114,3060,0.35843973292725784
2020-21,1610612766,Charlotte Hornets,72,33,39,985,2666,0.369,7881,13.680555555555555,37.02777777777778,2955,0.37495241720593836
2020-21,1610612741,Chicago Bulls,72,31,41,904,2446,0.37,7969,12.555555555555555,33.97222222222222,2712,0.3403187350985067
2020-21,1610612739,Cleveland Cavaliers,72,22,50,720,2141,0.336,7476,10.0,29.73611111111111,2160,0.28892455858747995
2020-21,1610612742,Dallas Mavericks,72,42,30,994,2744,0.362,8096,13.805555555555555,38.111111111111114,2982,0.3683300395256917
2020-21,1610612743,Denver Nuggets,72,47,25,927,2462,0.377,8284,12.875,34.19444444444444,2781,0.33570738773539355
2020-21,1610612765,Detroit Pistons,72,20,52,832,2370,0.351,7676,11.555555555555555,32.916666666666664,2496,0.3251693590411673
2020-21,1610612744,Golden State Warriors,72,39,33,1048,2789,0.376,8187,14.555555555555555,38.736111111111114,3144,0.3840234518138512
2020-21,1610612745,Houston Rockets,72,17,55,992,2923,0.339,7833,13.777777777777779,40.59722222222222,2976,0.3799310608962084
2020-21,1610612754,Indiana Pacers,72,34,38,889,2445,0.364,8302,12.347222222222221,33.958333333333336,2667,0.321247892074199
2020-21,1610612746,LA Clippers,72,47,25,1027,2498,0.411,8209,14.26388888888889,34.69444444444444,3081,0.37531977098306735
2020-21,1610612747,Los Angeles Lakers,72,42,30,796,2248,0.354,7887,11.055555555555555,31.22222222222222,2388,0.302776721186763
2020-21,1610612763,Memphis Grizzlies,72,38,34,803,2258,0.356,8157,11.152777777777779,31.36111111111111,2409,0.2953291651342405
2020-21,1610612748,Miami Heat,72,40,32,932,2606,0.358,7781,12.944444444444445,36.19444444444444,2796,0.3593368461637322
2020-21,1610612749,Milwaukee Bucks,72,46,26,1038,2669,0.389,8649,14.416666666666666,37.06944444444444,3114,0.3600416233090531
2020-21,1610612750,Minnesota Timberwolves,72,23,49,944,2706,0.349,8073,13.11111111111111,37.583333333333336,2832,0.35079895949461165
2020-21,1610612740,New Orleans Pelicans,72,31,41,762,2190,0.348,8251,10.583333333333334,30.416666666666668,2286,0.27705732638468067
2020-21,1610612752,New York Knicks,72,41,31,847,2163,0.392,7706,11.76388888888889,30.041666666666668,2541,0.32974305735790294
2020-21,1610612760,Oklahoma City Thunder,72,22,50,857,2529,0.339,7560,11.902777777777779,35.125,2571,0.3400793650793651
2020-21,1610612753,Orlando Magic,72,21,51,784,2288,0.343,7488,10.88888888888889,31.77777777777778,2352,0.3141025641025641
2020-21,1610612755,Philadelphia 76ers,72,49,23,811,2169,0.374,8182,11.26388888888889,30.125,2433,0.29736005866536297
2020-21,1610612756,Phoenix Suns,72,51,21,940,2490,0.378,8300,13.055555555555555,34.583333333333336,2820,0.3397590361445783
2020-21,1610612757,Portland Trail Blazers,72,42,30,1132,2939,0.385,8360,15.722222222222221,40.81944444444444,3396,0.4062200956937799
2020-21,1610612758,Sacramento Kings,72,31,41,874,2400,0.364,8189,12.13888888888889,33.333333333333336,2622,0.32018561484918795
2020-21,1610612759,San Antonio Spurs,72,33,39,716,2046,0.35,7998,9.944444444444445,28.416666666666668,2148,0.2685671417854464
2020-21,1610612761,Toronto Raptors,72,27,45,1041,2831,0.368,8011,14.458333333333334,39.31944444444444,3123,0.38983897141430535
2020-21,1610612762,Utah Jazz,72,52,20,1205,3098,0.389,8382,16.73611111111111,43.02777777777778,3615,0.43128131710808876
2020-21,1610612764,Washington Wizards,72,34,38,733,2088,0.351,8398,10.180555555555555,29.0,2199,0.26184805906168135
2021-22,1610612737,Atlanta Hawks,82,43,39,1056,2821,0.374,9343,12.878048780487806,34.40243902439025,3168,0.3390773841378572
2021-22,1610612738,Boston Celtics,82,51,31,1085,3044,0.356,9164,13.231707317073171,37.1219512195122,3255,0.35519423832387603
2021-22,1610612751,Brooklyn Nets,82,44,38,940,2602,0.361,9258,11.463414634146341,31.73170731707317,2820,0.304601425793908
2021-22,1610612766,Charlotte Hornets,82,43,39,1143,3130,0.365,9457,13.939024390243903,38.170731707317074,3429,0.362588558739558
2021-22,1610612741,Chicago Bulls,82,46,36,872,2364,0.369,9152,10.634146341463415,28.829268292682926,2616,0.28583916083916083
2021-22,1610612739,Cleveland Cavaliers,82,44,38,953,2686,0.355,8839,11.621951219512194,32.75609756097561,2859,0.323452879284987
2021-22,1610612742,Dallas Mavericks,82,52,30,1073,3063,0.35,8858,13.085365853658537,37.353658536585364,3219,0.3634003160984421
2021-22,1610612743,Denver Nuggets,82,48,34,1039,2944,0.353,9243,12.670731707317072,35.90243902439025,3117,0.33722817267121064
2021-22,1610612765,Detroit Pistons,82,23,59,925,2838,0.326,8596,11.28048780487805,34.609756097560975,2775,0.3228245695672406
2021-22,1610612744,Golden State Warriors,82,53,29,1176,3231,0.364,9102,14.341463414634147,39.40243902439025,3528,0.38760711931443637
2021-22,1610612745,Houston Rockets,82,20,62,1105,3170,0.349,8997,13.475609756097562,38.65853658536585,3315,0.36845615205068355
2021-22,1610612754,Indiana Pacers,82,25,57,997,2899,0.344,9140,12.158536585365853,35.353658536585364,2991,0.32724288840262583
2021-22,1610612746,LA Clippers,82,42,40,1047,2802,0.374,8890,12.768292682926829,34.170731707317074,3141,0.35331833520809897
2021-22,1610612747,Los Angeles Lakers,82,33,49,982,2826,0.347,9192,11.975609756097562,34.46341463414634,2946,0.32049608355091386
2021-22,1610612763,Memphis Grizzlies,82,56,26,945,2679,0.353,9480,11.524390243902438,32.670731707317074,2835,0.2990506329113924
2021-22,1610612748,Miami Heat,82,53,29,1114,2936,0.379,9022,13.585365853658537,35.80487804878049,3342,0.37042784305032145
2021-22,1610612749,Milwaukee Bucks,82,51,31,1153,3151,0.366,9470,14.060975609756097,38.426829268292686,3459,0.3652587117212249
2021-22,1610612750,Minnesota Timberwolves,82,46,36,1211,3386,0.358,9507,14.768292682926829,41.292682926829265,3633,0.3821394761754497
2021-22,1610612740,New Orleans Pelicans,82,36,46,873,2629,0.332,8962,10.646341463414634,32.0609756097561,2619,0.2922338763668824
2021-22,1610612752,New York Knicks,82,37,45,1082,3029,0.357,8731,13.195121951219512,36.9390243902439,3246,0.3717787195052113
2021-22,1610612760,Oklahoma City Thunder,82,24,58,991,3066,0.323,8506,12.085365853658537,37.390243902439025,2973,0.3495179873030802
2021-22,1610612753,Orlando Magic,82,22,60,999,3022,0.331,8547,12.182926829268293,36.853658536585364,2997,0.35064935064935066
2021-22,1610612755,Philadelphia 76ers,82,51,31,950,2608,0.364,9015,11.585365853658537,31.804878048780488,2850,0.3161397670549085
2021-22,1610612756,Phoenix Suns,82,64,18,951,2616,0.364,9416,11.597560975609756,31.902439024390244,2853,0.3029949022939677
2021-22,1610612757,Portland Trail Blazers,82,27,55,1043,3017,0.346,8711,12.71951219512195,36.792682926829265,3129,0.35920101021696704
2021-22,1610612758,Sacramento Kings,82,30,52,937,2722,0.344,9045,11.426829268292684,33.19512195121951,2811,0.3107794361525705
2021-22,1610612759,San Antonio Spurs,82,34,48,925,2626,0.352,9279,11.28048780487805,32.02439024390244,2775,0.29906239896540576
2021-22,1610612761,Toronto Raptors,82,48,34,979,2808,0.349,8970,11.939024390243903,34.24390243902439,2937,0.3274247491638796
2021-22,1610612762,Utah Jazz,82,49,33,1192,3308,0.36,9316,14.536585365853659,40.34146341463415,3576,0.38385573207385143
2021-22,1610612764,Washington Wizards,82,35,47,860,2512,0.342,8907,10.487804878048781,30.634146341463413,2580,0.28965981812057934
2022-23,1610612737,Atlanta Hawks,82,41,41,882,2505,0.352,9711,10.75609756097561,30.548780487804876,2646,0.27247451343836887
2022-23,1610612738,Boston Celtics,82,57,25,1315,3492,0.377,9671,16.036585365853657,42.58536585365854,3945,0.4079205873229242
2022-23,1610612751,Brooklyn Nets,82,45,37,1048,2771,0.378,9295,12.78048780487805,33.792682926829265,3144,0.3382463690155998
2022-23,1610612766,Charlotte Hornets,82,27,55,881,2669,0.33,9098,10.74390243902439,32.548780487804876,2643,0.29050340734227303
2022-23,1610612741,Chicago Bulls,82,40,42,854,2367,0.361,9276,10.414634146341463,28.865853658536587,2562,0.27619663648124193
2022-23,1610612739,Cleveland Cavaliers,82,51,31,950,2589,0.367,9205,11.585365853658537,31.573170731707318,2850,0.309614340032591
2022-23,1610612742,Dallas Mavericks,82,38,44,1246,3362,0.371,9366,15.195121951219512,41.0,3738,0.3991031390134529
2022-23,1610612743,Denver Nuggets,82,53,29,969,2559,0.379,9495,11.817073170731707,31.20731707317073,2907,0.3061611374407583
2022-23,1610612765,Detroit Pistons,82,17,65,934,2659,0.351,9045,11.390243902439025,32.426829268292686,2802,0.3097844112769486
2022-23,1610612744,Golden State Warriors,82,44,38,1363,3540,0.385,9753,16.621951219512194,43.170731707317074,4089,0.4192556136573362
2022-23,1610612745,Houston Rockets,82,22,60,856,2619,0.327,9081,10.439024390243903,31.9390243902439,2568,0.28278823918070695
2022-23,1610612754,Indiana Pacers,82,35,47,1112,3030,0.367,9535,13.560975609756097,36.951219512195124,3336,0.3498689040377556
2022-23,1610612746,LA Clippers,82,44,38,1041,2734,0.381,9314,12.695121951219512,33.34146341463415,3123,0.33530169637105434
2022-23,1610612747,Los Angeles Lakers,82,43,39,885,2558,0.346,9608,10.792682926829269,31.195121951219512,2655,0.2763322231473772
2022-23,1610612763,Memphis Grizzlies,82,51,31,985,2807,0.351,9587,12.012195121951219,34.23170731707317,2955,0.30822989464900385
2022-23,1610612748,Miami Heat,82,44,38,980,2852,0.344,8977,11.951219512195122,34.78048780487805,2940,0.3275036203631503
2022-23,1610612749,Milwaukee Bucks,82,58,24,1217,3306,0.368,9589,14.841463414634147,40.31707317073171,3651,0.3807487746376056
2022-23,1610612750,Minnesota Timberwolves,82,42,40,997,2731,0.365,9494,12.158536585365853,33.30487804878049,2991,0.3150410785759427
2022-23,1610612740,New Orleans Pelicans,82,42,40,899,2468,0.364,9378,10.963414634146341,30.097560975609756,2697,0.2875879718490083
2022-23,1610612752,New York Knicks,82,47,35,1037,2930,0.354,9514,12.646341463414634,35.73170731707317,3111,0.32699180155560226
2022-23,1610612760,Oklahoma City Thunder,82,40,42,995,2797,0.356,9633,12.134146341463415,34.109756097560975,2985,0.3098723139208969
2022-23,1610612753,Orlando Magic,82,34,48,883,2551,0.346,9136,10.768292682926829,31.109756097560975,2649,0.2899518388791594
2022-23,1610612755,Philadelphia 76ers,82,54,28,1035,2675,0.387,9448,12.621951219512194,32.6219512195122,3105,0.32864098221845894
2022-23,1610612756,Phoenix Suns,82,45,37,1001,2674,0.374,9319,12.207317073170731,32.609756097560975,3003,0.32224487605966307
2022-23,1610612757,Portland Trail Blazers,82,33,49,1056,2893,0.365,9299,12.878048780487806,35.28048780487805,3168,0.3406817937412625
2022-23,1610612758,Sacramento Kings,82,48,34,1128,3060,0.369,9898,13.75609756097561,37.31707317073171,3384,0.3418872499494847
2022-23,1610612759,San Antonio Spurs,82,22,60,911,2640,0.345,9269,11.109756097560975,32.19512195121951,2733,0.29485381378789516
2022-23,1610612761,Toronto Raptors,82,41,41,880,2626,0.335,9254,10.731707317073171,32.02439024390244,2640,0.28528204019883296
2022-23,1610612762,Utah Jazz,82,37,45,1094,3099,0.353,9600,13.341463414634147,37.792682926829265,3282,0.341875
2022-23,1610612764,Washington Wizards,82,35,47,925,2601,0.356,9279,11.28048780487805,31.71951219512195,2775,0.29906239896540576
2023-24,1610612737,Atlanta Hawks,82,36,46,1125,3092,0.364,9703,13.71951219512195,37.707317073170735,3375,0.34783056786560856
2023-24,1610612738,Boston Celtics,82,64,18,1351,3482,0.388,9887,16.475609756097562,42.46341463414634,4053,0.409932234246991
2023-24,1610612751,Brooklyn Nets,82,32,50,1089,3010,0.362,9050,13.28048780487805,36.707317073170735,3267,0.36099447513812155
2023-24,1610612766,Charlotte Hornets,82,21,61,989,2788,0.355,8740,12.060975609756097,34.0,2967,0.3394736842105263
2023-24,1610612741,Chicago Bulls,82,39,43,941,2630,0.358,9206,11.475609756097562,32.073170731707314,2823,0.30664783836628284
2023-24,1610612739,Cleveland Cavaliers,82,48,34,1108,3016,0.367,9236,13.512195121951219,36.78048780487805,3324,0.3598960588999567
2023-24,1610612742,Dallas Mavericks,82,50,32,1197,3242,0.369,9664,14.597560975609756,39.53658536585366,3591,0.37158526490066224
2023-24,1610612743,Denver Nuggets,82,57,25,958,2560,0.374,9418,11.682926829268293,31.21951219512195,2874,0.30516033128052666
2023-24,1610612765,Detroit Pistons,82,14,68,906,2602,0.348,9010,11.048780487804878,31.73170731707317,2718,0.3016648168701443
2023-24,1610612744,Golden State Warriors,82,46,36,1211,3191,0.38,9657,14.768292682926829,38.91463414634146,3633,0.37620378999689347
2023-24,1610612745,Houston Rockets,82,41,41,1043,2964,0.352,9375,12.71951219512195,36.146341463414636,3129,0.33376
2023-24,1610612754,Indiana Pacers,82,47,35,1082,2891,0.374,10110,13.195121951219512,35.25609756097561,3246,0.32106824925816024
2023-24,1610612746,LA Clippers,82,51,31,1036,2719,0.381,9481,12.634146341463415,33.15853658536585,3108,0.3278135217804029
2023-24,1610612747,Los Angeles Lakers,82,47,35,969,2572,0.377,9679,11.817073170731707,31.365853658536587,2907,0.30034094431242897
2023-24,1610612763,Memphis Grizzlies,82,27,55,1071,3097,0.346,8677,13.060975609756097,37.76829268292683,3213,0.3702892704851907
2023-24,1610612748,Miami Heat,82,46,36,1022,2765,0.37,9032,12.463414634146341,33.71951219512195,3066,0.33945969884853855
2023-24,1610612749,Milwaukee Bucks,82,49,33,1163,3122,0.373,9756,14.182926829268293,38.073170731707314,3489,0.3576260762607626
2023-24,1610612750,Minnesota Timberwolves,82,56,26,1037,2681,0.387,9264,12.646341463414634,32.69512195121951,3111,0.33581606217616583
2023-24,1610612740,New Orleans Pelicans,82,49,33,1023,2673,0.383,9436,12.475609756097562,32.59756097560975,3069,0.32524374735057227
2023-24,1610612752,New York Knicks,82,50,32,1083,2936,0.369,9249,13.207317073170731,35.80487804878049,3249,0.35128121959130715
2023-24,1610612760,Oklahoma City Thunder,82,57,25,1090,2805,0.389,9847,13.292682926829269,34.207317073170735,3270,0.33208083680308725
2023-24,1610612753,Orlando Magic,82,47,35,903,2568,0.352,9058,11.012195121951219,31.317073170731707,2709,0.2990726429675425
2023-24,1610612755,Philadelphia 76ers,82,47,35,992,2733,0.363,9397,12.097560975609756,33.329268292682926,2976,0.31669681813344686
2023-24,1610612756,Phoenix Suns,82,49,33,1020,2671,0.382,9532,12.439024390243903,32.573170731707314,3060,0.3210239194292908
2023-24,1610612757,Portland Trail Blazers,82,21,61,939,2723,0.345,8722,11.451219512195122,33.207317073170735,2817,0.3229763815638615
2023-24,1610612758,Sacramento Kings,82,46,36,1178,3219,0.366,9558,14.365853658536585,39.25609756097561,3534,0.3697426239799121
2023-24,1610612759,San Antonio Spurs,82,22,60,1036,2983,0.347,9192,12.634146341463415,36.3780487804878,3108,0.3381201044386423
2023-24,1610612761,Toronto Raptors,82,25,57,942,2712,0.347,9213,11.487804878048781,33.073170731707314,2826,0.3067404754151742
2023-24,1610612762,Utah Jazz,82,31,51,1060,2993,0.354,9484,12.926829268292684,36.5,3180,0.3353015605229861
2023-24,1610612764,Washington Wizards,82,15,67,1015,2915,0.348,9327,12.378048780487806,35.548780487804876,3045,0.3264715342553876
